companyNumber,companyName,status,incorporationDate,companyType,jurisdiction,registeredAddress,sicCodes,employeeCount,employeeCountSource,estimatedRevenue,revenueSource,estimatedValuation,valuationSource,id,createdAt,updatedAt,lastProcessed,processingStatus,dataQualityScore
"IP24199R","ABBEYFIELD PRINCES RISBOROUGH SOCIETY LIMITED(THE)","converted-closed",Invalid Date,"industrial-and-provident-society","england-wales",,,2,"estimated","82500","estimated","49500","estimated","bbb6e2ba-e73d-49a4-bd91-e9c82bc647dc",Fri Aug 08 2025 12:28:00 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:28:00 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:28:00 GMT+0000 (Coordinated Universal Time),"completed","0.95"
"01454061","BERKELEY HOMES (SOUTHERN) LIMITED","active",Mon Oct 15 1979 00:00:00 GMT+0000 (Coordinated Universal Time),"ltd","england-wales",[object Object],41100,41201,41202,74990,9,"estimated","530100","estimated","493788","estimated","06b49add-e1b5-40ca-b572-651d1cac3236",Fri Aug 08 2025 12:27:59 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:27:59 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:27:59 GMT+0000 (Coordinated Universal Time),"completed","0.95"
"12585611","O BENSON PLASTERING LTD","active",Tue May 05 2020 00:00:00 GMT+0000 (Coordinated Universal Time),"ltd","england-wales",[object Object],43310,43330,2,"estimated","72000","estimated","33048","estimated","7a4fa78a-f9eb-46f5-b352-a0d7cfdc8031",Fri Aug 08 2025 12:27:57 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:27:57 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:27:57 GMT+0000 (Coordinated Universal Time),"completed","0.95"
"12008464","BEN BUTLER BRICKWORK LIMITED","active",Tue May 21 2019 00:00:00 GMT+0000 (Coordinated Universal Time),"ltd","england-wales",[object Object],41202,3,"estimated","158100","estimated","123365","estimated","1245a0e8-df2a-4ec9-8fa9-8e62b42928e9",Fri Aug 08 2025 12:27:56 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:27:56 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:27:56 GMT+0000 (Coordinated Universal Time),"completed","0.95"
"09064247","BELLEVUE BESPOKE LTD","active",Fri May 30 2014 00:00:00 GMT+0000 (Coordinated Universal Time),"ltd","england-wales",[object Object],43320,43330,43341,43390,3,"estimated","122400","estimated","67417","estimated","ac87f28c-4bd5-49b2-a773-3c28edeaba7e",Fri Aug 08 2025 12:27:55 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:27:55 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:27:55 GMT+0000 (Coordinated Universal Time),"completed","0.95"
"02410760","BEAUFIELD HOMES LIMITED","active",Thu Aug 03 1989 00:00:00 GMT+0000 (Coordinated Universal Time),"ltd","england-wales",[object Object],41202,9,"estimated","530100","estimated","493788","estimated","4da59dde-a749-4360-b79a-c80f845cf966",Fri Aug 08 2025 12:27:54 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:27:54 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:27:54 GMT+0000 (Coordinated Universal Time),"completed","0.95"
"08081310","BEACON LOFTS AND EXTENSIONS LIMITED","active",Thu May 24 2012 00:00:00 GMT+0000 (Coordinated Universal Time),"ltd","england-wales",[object Object],99999,5,"estimated","233750","estimated","171666","estimated","ba20f143-c616-4c39-89cf-94935e5a7328",Fri Aug 08 2025 12:27:52 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:27:52 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:27:52 GMT+0000 (Coordinated Universal Time),"completed","0.95"
"09790579","BAY TREE HOMES DEVELOPMENTS LTD","active",Wed Sep 23 2015 00:00:00 GMT+0000 (Coordinated Universal Time),"ltd","england-wales",[object Object],99999,4,"estimated","187000","estimated","137332","estimated","31441cbc-e6a6-4135-b45e-fd005d5d5fa6",Fri Aug 08 2025 12:27:51 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:27:51 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:27:51 GMT+0000 (Coordinated Universal Time),"completed","0.95"
"14847415","BAS BRICKWORK SERVICE LIMITED","active",Thu May 04 2023 00:00:00 GMT+0000 (Coordinated Universal Time),"ltd","england-wales",[object Object],43999,2,"estimated","72000","estimated","32400","estimated","6f82488f-6dd2-4a3e-8aff-dc5d836621c3",Fri Aug 08 2025 12:27:50 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:27:50 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:27:50 GMT+0000 (Coordinated Universal Time),"completed","0.95"
"09507047","BALHAM JOINERY LTD","active",Tue Mar 24 2015 00:00:00 GMT+0000 (Coordinated Universal Time),"ltd","england-wales",[object Object],16230,4,"estimated","187000","estimated","137332","estimated","7d21e9f2-f388-425c-8342-a4cb248d3e88",Fri Aug 08 2025 12:27:49 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:27:49 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:27:49 GMT+0000 (Coordinated Universal Time),"completed","0.95"
"04498738","BAGNALL BRICKWORK (UK) LIMITED","dissolved",Tue Jul 30 2002 00:00:00 GMT+0000 (Coordinated Universal Time),"ltd","england-wales",[object Object],4521,6,"estimated","313500","estimated","259578","estimated","50726f13-23b1-4b50-bbc3-01fd5cbfd83a",Fri Aug 08 2025 12:27:47 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:27:47 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:27:47 GMT+0000 (Coordinated Universal Time),"completed","0.95"
"12115868","D WRIGHT CARPENTRY & BUILDING LTD","active",Mon Jul 22 2019 00:00:00 GMT+0000 (Coordinated Universal Time),"ltd","england-wales",[object Object],16230,2,"estimated","82500","estimated","50490","estimated","a4ff7233-143d-4bc9-befc-ac1662c4b1c2",Fri Aug 08 2025 12:27:46 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:27:46 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:27:46 GMT+0000 (Coordinated Universal Time),"completed","0.95"
"08680786","M & K BUILDING AND GROUNDWORKS CONTRACTORS LTD","dissolved",Fri Sep 06 2013 00:00:00 GMT+0000 (Coordinated Universal Time),"ltd","england-wales",[object Object],43120,43390,3,"estimated","122400","estimated","67417","estimated","c35af4a6-6ff6-4852-98f8-32fafd4982c6",Fri Aug 08 2025 12:27:44 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:27:44 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:27:44 GMT+0000 (Coordinated Universal Time),"completed","0.95"
"14479361","AYLING PLANT HIRE LTD","active",Fri Nov 11 2022 00:00:00 GMT+0000 (Coordinated Universal Time),"ltd","england-wales",[object Object],77320,2,"estimated","82500","estimated","49500","estimated","a41fb2a0-9fac-4f77-875d-97984fa1429e",Fri Aug 08 2025 12:27:42 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:27:42 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:27:42 GMT+0000 (Coordinated Universal Time),"completed","0.95"
"LP008287","ASSOCIATED SUB-CONTRACTORS IN LIMITED PARTNERSHIP WITH MARK AYLING","active",Thu Aug 22 2002 00:00:00 GMT+0000 (Coordinated Universal Time),"limited-partnership","england-wales",[object Object],,6,"estimated","313500","estimated","259578","estimated","dfcf5745-5301-49d1-a2ef-9aadc636d526",Fri Aug 08 2025 12:27:41 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:27:41 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:27:41 GMT+0000 (Coordinated Universal Time),"completed","0.95"
"04017395","AVICAM HOMES LIMITED","active",Wed Jun 14 2000 00:00:00 GMT+0000 (Coordinated Universal Time),"ltd","england-wales",[object Object],41202,9,"estimated","530100","estimated","493788","estimated","e14ddd92-699a-41e2-8e32-1a382ca1334f",Fri Aug 08 2025 12:27:39 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:27:39 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:27:39 GMT+0000 (Coordinated Universal Time),"completed","0.95"
"06331566","AVANTI BUILDING CONTRACTORS LTD.","active",Thu Aug 02 2007 00:00:00 GMT+0000 (Coordinated Universal Time),"ltd","england-wales",[object Object],43290,3,"estimated","122400","estimated","71787","estimated","9bba20c5-ee4b-4c98-a2cc-cc635aa221c4",Fri Aug 08 2025 12:27:38 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:27:38 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:27:38 GMT+0000 (Coordinated Universal Time),"completed","0.95"
"11144957","ATKINS BRICKWORK LTD","active",Thu Jan 11 2018 00:00:00 GMT+0000 (Coordinated Universal Time),"ltd","england-wales",[object Object],41202,3,"estimated","158100","estimated","123365","estimated","ca1ea58b-f480-4baf-862e-f02d7a12b39a",Fri Aug 08 2025 12:27:36 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:27:36 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:27:36 GMT+0000 (Coordinated Universal Time),"completed","0.95"
"09272791","ASSURED ROOFCARE LIMITED","dissolved",Tue Oct 21 2014 00:00:00 GMT+0000 (Coordinated Universal Time),"ltd","england-wales",[object Object],,5,"estimated","233750","estimated","171666","estimated","a308501d-0d55-40fd-9246-7fd1648d5adb",Fri Aug 08 2025 12:27:35 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:27:35 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:27:35 GMT+0000 (Coordinated Universal Time),"completed","0.95"
"14407350","ASPIRE LUXURY PROPERTY GROUP LIMITED","active",Mon Oct 10 2022 00:00:00 GMT+0000 (Coordinated Universal Time),"ltd","england-wales",[object Object],82110,2,"estimated","82500","estimated","49500","estimated","23bfe685-6001-4cab-b2ae-0b718a3ac2a6",Fri Aug 08 2025 12:27:34 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:27:34 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:27:34 GMT+0000 (Coordinated Universal Time),"completed","0.95"
"15261168","ASPECT BRICKWORK LTD","active",Mon Nov 06 2023 00:00:00 GMT+0000 (Coordinated Universal Time),"ltd","england-wales",[object Object],43390,2,"estimated","72000","estimated","32400","estimated","c68a6feb-0b3e-4f9b-80ba-71469350524e",Fri Aug 08 2025 12:27:32 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:27:32 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:27:32 GMT+0000 (Coordinated Universal Time),"completed","0.95"
"07189148","ASHWELL LANDSCAPES LIMITED","active",Mon Mar 15 2010 00:00:00 GMT+0000 (Coordinated Universal Time),"ltd","england-wales",[object Object],82990,5,"estimated","233750","estimated","171666","estimated","248827c1-6fa8-4070-bb08-ca508c2885e1",Fri Aug 08 2025 12:27:31 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:27:31 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:27:31 GMT+0000 (Coordinated Universal Time),"completed","0.95"
"10649762","ASHCREST JOINERY LTD","active",Fri Mar 03 2017 00:00:00 GMT+0000 (Coordinated Universal Time),"ltd","england-wales",[object Object],43320,3,"estimated","122400","estimated","63672","estimated","88113f41-4930-480d-814e-9874708ed5af",Fri Aug 08 2025 12:27:30 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:27:30 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:27:30 GMT+0000 (Coordinated Universal Time),"completed","0.95"
"03038712","ARTHUR JAMES LIMITED","active",Tue Mar 28 1995 00:00:00 GMT+0000 (Coordinated Universal Time),"ltd","england-wales",[object Object],58110,6,"estimated","313500","estimated","259578","estimated","c80065bd-b3f4-46f8-a84e-7d15b8b154de",Fri Aug 08 2025 12:27:29 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:27:29 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:27:29 GMT+0000 (Coordinated Universal Time),"completed","0.95"
"10591975","ARLINGTON BUILDING SERVICES LTD","active",Tue Jan 31 2017 00:00:00 GMT+0000 (Coordinated Universal Time),"ltd","england-wales",[object Object],43310,43330,43341,43390,3,"estimated","122400","estimated","63672","estimated","9eeb0759-8fb0-486a-bcc2-564ec4386414",Fri Aug 08 2025 12:27:27 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:27:27 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:27:27 GMT+0000 (Coordinated Universal Time),"completed","0.95"
"12247363","ARK CONSTRUCTION MANAGEMENT SERVICES LIMITED","active",Mon Oct 07 2019 00:00:00 GMT+0000 (Coordinated Universal Time),"ltd","england-wales",[object Object],41201,41202,3,"estimated","158100","estimated","123365","estimated","07983274-7e46-4271-9698-4fd741c4d647",Fri Aug 08 2025 12:27:26 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:27:26 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:27:26 GMT+0000 (Coordinated Universal Time),"completed","0.95"
"15252650","ARDENT PAVING LTD","active",Wed Nov 01 2023 00:00:00 GMT+0000 (Coordinated Universal Time),"ltd","england-wales",[object Object],81300,1,"estimated","26250","estimated","9843","estimated","9331932d-9719-4331-92b3-b86f7be079d2",Fri Aug 08 2025 12:27:24 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:27:24 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:27:24 GMT+0000 (Coordinated Universal Time),"completed","0.95"
"07264945","ARCHWAY PLASTERERS LTD","active",Tue May 25 2010 00:00:00 GMT+0000 (Coordinated Universal Time),"ltd","england-wales",[object Object],43310,3,"estimated","122400","estimated","67417","estimated","10fa9416-3571-4a97-b38c-fc7cc478bc1e",Fri Aug 08 2025 12:27:23 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:27:23 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:27:23 GMT+0000 (Coordinated Universal Time),"completed","0.95"
"04323202","ARCHERY BUILDING SERVICES LIMITED","active",Thu Nov 15 2001 00:00:00 GMT+0000 (Coordinated Universal Time),"ltd","england-wales",[object Object],43320,43330,43390,43910,4,"estimated","163200","estimated","95716","estimated","4a2ff7d4-cd60-4920-b403-f0fcbd01ea9f",Fri Aug 08 2025 12:27:22 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:27:22 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:27:22 GMT+0000 (Coordinated Universal Time),"completed","0.95"
"10707861","ARAMIS CONSTRUCTION WORKS LTD","active",Tue Apr 04 2017 00:00:00 GMT+0000 (Coordinated Universal Time),"ltd","england-wales",[object Object],41202,3,"estimated","158100","estimated","123365","estimated","ac3c1df4-f886-485d-9bd6-1181dd2b6e4a",Fri Aug 08 2025 12:27:20 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:27:20 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:27:20 GMT+0000 (Coordinated Universal Time),"completed","0.95"
"06281647","APPRE MANAGEMENT SERVICES LIMITED","active",Fri Jun 15 2007 00:00:00 GMT+0000 (Coordinated Universal Time),"ltd","england-wales",[object Object],68320,98000,5,"estimated","233750","estimated","182792","estimated","154b1e12-1e24-494b-9544-0d7a8208e5a5",Fri Aug 08 2025 12:27:19 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:27:19 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:27:19 GMT+0000 (Coordinated Universal Time),"completed","0.95"
"10446184","APJ BUILDERS LIMITED","active",Wed Oct 26 2016 00:00:00 GMT+0000 (Coordinated Universal Time),"ltd","england-wales",[object Object],43390,3,"estimated","122400","estimated","67417","estimated","7938b1ae-c689-4e28-905a-7eb5b7355403",Fri Aug 08 2025 12:27:18 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:27:18 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:27:18 GMT+0000 (Coordinated Universal Time),"completed","0.95"
"11631728","ANTHONY ANDREWS CARPENTRY LTD","active",Fri Oct 19 2018 00:00:00 GMT+0000 (Coordinated Universal Time),"ltd","england-wales",[object Object],43320,3,"estimated","122400","estimated","63672","estimated","3dbec80f-002e-499b-a7f0-513577b703df",Fri Aug 08 2025 12:27:15 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:27:15 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:27:15 GMT+0000 (Coordinated Universal Time),"completed","0.95"
"09279825","ANDREWS LANDSCAPING LIMITED","active",Fri Oct 24 2014 00:00:00 GMT+0000 (Coordinated Universal Time),"ltd","england-wales",[object Object],81300,2,"estimated","52500","estimated","21262","estimated","567a088b-ad69-4396-8a75-00edbc627ffa",Fri Aug 08 2025 12:27:14 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:27:14 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:27:14 GMT+0000 (Coordinated Universal Time),"completed","0.95"
"09797820","ANDERSONS OF LONDON LIMITED","active",Mon Sep 28 2015 00:00:00 GMT+0000 (Coordinated Universal Time),"ltd","england-wales",[object Object],41100,43999,46130,46730,3,"estimated","122400","estimated","67417","estimated","1ba9f422-1c8d-4150-afe3-ba2231db585d",Fri Aug 08 2025 12:27:13 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:27:13 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:27:13 GMT+0000 (Coordinated Universal Time),"completed","0.95"
"11738673","AMS PROPERTY SERVICES LIMITED","active",Fri Dec 21 2018 00:00:00 GMT+0000 (Coordinated Universal Time),"ltd","england-wales",[object Object],43390,3,"estimated","122400","estimated","63672","estimated","cd18885c-3250-40f8-bd43-9805b09c6ceb",Fri Aug 08 2025 12:27:11 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:27:11 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:27:11 GMT+0000 (Coordinated Universal Time),"completed","0.95"
"13993891","AMCE LTD","dissolved",Tue Mar 22 2022 00:00:00 GMT+0000 (Coordinated Universal Time),"ltd","england-wales",[object Object],49410,2,"estimated","82500","estimated","49500","estimated","8a0af51a-3a3e-4d3b-9a4f-18ac04a0325a",Fri Aug 08 2025 12:27:10 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:27:10 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:27:10 GMT+0000 (Coordinated Universal Time),"completed","0.95"
"03235058","ALSFORD MANAGEMENT LIMITED","active",Wed Aug 07 1996 00:00:00 GMT+0000 (Coordinated Universal Time),"ltd","england-wales",[object Object],68209,6,"estimated","313500","estimated","259578","estimated","a4bb1ecf-4e4b-4d93-acf4-56f85256d779",Fri Aug 08 2025 12:27:09 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:27:09 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:27:09 GMT+0000 (Coordinated Universal Time),"completed","0.95"
"15411117","ALPHA BUILDING CONTRACTORS LIMITED","dissolved",Mon Jan 15 2024 00:00:00 GMT+0000 (Coordinated Universal Time),"ltd","england-wales",[object Object],41100,3,"estimated","158100","estimated","102804","estimated","2239ac2f-20e2-4f58-9385-2a737ac7a111",Fri Aug 08 2025 12:27:08 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:27:08 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:27:08 GMT+0000 (Coordinated Universal Time),"completed","0.95"
"09963672","ALL SEASONS GARDEN MAINTENANCE LTD","active",Thu Jan 21 2016 00:00:00 GMT+0000 (Coordinated Universal Time),"ltd","england-wales",[object Object],81300,2,"estimated","52500","estimated","21262","estimated","fdeffc02-9cc4-43dd-9562-b8e9cbe4e55f",Fri Aug 08 2025 12:27:06 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:27:06 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:27:06 GMT+0000 (Coordinated Universal Time),"completed","0.95"
"11274334","ALL ROOFING AND HOME IMPROVEMENTS LTD","dissolved",Mon Mar 26 2018 00:00:00 GMT+0000 (Coordinated Universal Time),"ltd","england-wales",[object Object],82990,2,"estimated","82500","estimated","50490","estimated","177667d8-3ac6-42b2-9c9f-f924b741f29e",Fri Aug 08 2025 12:27:05 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:27:05 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:27:05 GMT+0000 (Coordinated Universal Time),"completed","0.95"
"07046890","R D ALLSOP PLASTERING SERVICES LIMITED","active",Fri Oct 16 2009 00:00:00 GMT+0000 (Coordinated Universal Time),"ltd","england-wales",[object Object],43310,3,"estimated","122400","estimated","71787","estimated","9f4b1c3a-b679-4c88-9023-c614e764d4f3",Fri Aug 08 2025 12:27:03 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:27:03 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:27:03 GMT+0000 (Coordinated Universal Time),"completed","0.95"
"13009071","ROOFING AROUND LONDON LTD.","dissolved",Tue Nov 10 2020 00:00:00 GMT+0000 (Coordinated Universal Time),"ltd","england-wales",[object Object],41202,3,"estimated","158100","estimated","123365","estimated","dcbaf6d5-76b2-4dfb-a6a9-0f289d23374e",Fri Aug 08 2025 12:27:02 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:27:02 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:27:02 GMT+0000 (Coordinated Universal Time),"completed","0.95"
"03194167","ALEXANDER LANDSCAPES LIMITED","dissolved",Fri May 03 1996 00:00:00 GMT+0000 (Coordinated Universal Time),"ltd","england-wales",[object Object],7487,6,"estimated","313500","estimated","259578","estimated","d9d44ae5-78d1-4e4b-875a-2087d4bef8d9",Fri Aug 08 2025 12:27:01 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:27:01 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:27:01 GMT+0000 (Coordinated Universal Time),"completed","0.95"
"09692699","ALEX SCAFFOLDING LTD","active",Mon Jul 20 2015 00:00:00 GMT+0000 (Coordinated Universal Time),"ltd","england-wales",[object Object],41201,3,"estimated","158100","estimated","130622","estimated","84836e54-fd50-4deb-a2dc-9522c60c8de4",Fri Aug 08 2025 12:26:59 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:26:59 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:26:59 GMT+0000 (Coordinated Universal Time),"completed","0.95"
"10595692","H&S BRICKWORK AND LANDSCAPES LTD","active",Wed Feb 01 2017 00:00:00 GMT+0000 (Coordinated Universal Time),"ltd","england-wales",[object Object],96090,2,"estimated","82500","estimated","50490","estimated","aa87b108-dcbc-4e3c-93a5-7961c1b2b8ba",Fri Aug 08 2025 12:26:58 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:26:58 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:26:58 GMT+0000 (Coordinated Universal Time),"completed","0.95"
"16092339","AFFORDABLE PLASTERING & PROPERTY MAINTENANCE SERVICES LTD","active",Wed Nov 20 2024 00:00:00 GMT+0000 (Coordinated Universal Time),"ltd","england-wales",[object Object],43310,2,"estimated","72000","estimated","27540","estimated","6c46af1a-55a2-4652-92ad-c2406f553283",Fri Aug 08 2025 12:26:56 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:26:56 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:26:56 GMT+0000 (Coordinated Universal Time),"completed","0.95"
"16092339","AFFORDABLE PLASTERING & PROPERTY MAINTENANCE SERVICES LTD","active",Wed Nov 20 2024 00:00:00 GMT+0000 (Coordinated Universal Time),"ltd","england-wales",[object Object],43310,2,"estimated","72000","estimated","27540","estimated","56eeb0fc-3df1-4da0-8715-862c24ae4442",Fri Aug 08 2025 12:26:56 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:26:56 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:26:56 GMT+0000 (Coordinated Universal Time),"completed","0.95"
"06521461","ADVANCED PROPERTY MAINTENANCE (SURREY) LIMITED","active",Mon Mar 03 2008 00:00:00 GMT+0000 (Coordinated Universal Time),"ltd","england-wales",[object Object],43290,3,"estimated","122400","estimated","71787","estimated","efd9bfcc-94ad-4502-a6d4-68c5a9bea619",Fri Aug 08 2025 12:26:54 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:26:54 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:26:54 GMT+0000 (Coordinated Universal Time),"completed","0.95"
"11030359","ADV ACCOUNTANCY SERVICES LTD","active",Wed Oct 25 2017 00:00:00 GMT+0000 (Coordinated Universal Time),"ltd","england-wales",[object Object],99999,2,"estimated","82500","estimated","50490","estimated","75b1cbd2-ebbf-4336-b49c-1dccd59e38b0",Fri Aug 08 2025 12:26:53 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:26:53 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:26:53 GMT+0000 (Coordinated Universal Time),"completed","0.95"
"07129971","ADI BUILDING & REFURBISHMENT LIMITED","active",Tue Jan 19 2010 00:00:00 GMT+0000 (Coordinated Universal Time),"ltd","england-wales",[object Object],41201,43999,3,"estimated","122400","estimated","67417","estimated","4d695514-6050-44e9-a1d6-28c666e38582",Fri Aug 08 2025 12:26:51 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:26:51 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:26:51 GMT+0000 (Coordinated Universal Time),"completed","0.95"
"14138569","AD GROUNDWORKS LTD","dissolved",Fri May 27 2022 00:00:00 GMT+0000 (Coordinated Universal Time),"ltd","england-wales",[object Object],42110,7,"estimated","498750","estimated","538650","estimated","8a3a123f-314e-4a63-afc4-7350d43dcd99",Fri Aug 08 2025 12:26:50 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:26:50 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:26:50 GMT+0000 (Coordinated Universal Time),"completed","0.95"
"13065482","ACTIVE HOME SOLUTIONS LTD","active",Sun Dec 06 2020 00:00:00 GMT+0000 (Coordinated Universal Time),"ltd","england-wales",[object Object],41202,43220,2,"estimated","72000","estimated","33048","estimated","ecaaf70a-cc65-4b30-b782-78d7941eeaf4",Fri Aug 08 2025 12:26:49 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:26:49 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:26:49 GMT+0000 (Coordinated Universal Time),"completed","0.95"
"03808084","ACORN GROUNDWORK LIMITED","active",Thu Jul 15 1999 00:00:00 GMT+0000 (Coordinated Universal Time),"ltd","england-wales",[object Object],43120,43290,68209,4,"estimated","163200","estimated","95716","estimated","a8258765-6542-4ecc-b03f-57066f485d98",Fri Aug 08 2025 12:26:47 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:26:47 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:26:47 GMT+0000 (Coordinated Universal Time),"completed","0.95"
